id,phase,owner,area,route,screen,feature,status,new,test,acceptance
"HC-AC-016","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Subscribe dialog 'Subscribe to <Plan> · <Interval>'","working","no","e2e (Playwright) · api contract","CG.modal (lg) with plan summary strip, coupon column and price breakdown column; Cancel closes it"
"HC-AC-017","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Apply Coupon input + Apply button","working","no","e2e (Playwright) · api contract","Input 'Enter coupon code' (uppercased), Apply button or Enter key validates against CG.mock.coupons; errors appear inline and as toast 'Error · Invalid coupon'"
"HC-AC-018","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Coupon validation rules","working","no","unit (pricing) · e2e (Playwright) · api contract · security","Rejects unknown/inactive codes, expired or not-yet-started windows, exhausted maxUses, private community coupons not assigned to the user, plans/intervals outside the coupon scope, and orders below minOrderAmount; each with a specific reason"
"HC-AC-019","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Applied coupon chip with remove","working","no","e2e (Playwright) · api contract","Green chip 'BASIC20 (-₹720)' with an ✕ that removes the coupon and restores the breakdown; input locks while a coupon is applied"
"HC-AC-020","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Available Coupons list","working","no","e2e (Playwright) · api contract · security","Public coupons plus community coupons assigned to the user (COMMUNITY25), each with '20% OFF' / '₹500 OFF' tag, description, expiry and min order; click applies; inapplicable ones are dimmed with the reason; applied one is marked"
"HC-AC-021","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Price breakdown","working","no","e2e (Playwright) · api contract","List Price, Plan Discount, Coupon Discount, Subtotal, Tax (18% GST), Total — right-aligned mono ₹ values recalculated on every coupon change"
"HC-AC-022","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Pay with Razorpay button","working","no","e2e (Playwright) · api contract","Opens the Razorpay mock checkout (CG.razorpayMock.open) with the computed total, description 'Subscription · Plan · Interval' and user prefill"
"HC-AC-023","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Activate (₹0 total)","working","no","unit (pricing) · e2e (Playwright) · api contract","When the total is zero (Free plan or 100% coupon) the footer shows 'Activate' instead; activation updates CG.mock.subscription immediately and toasts 'Success · Subscription activated!'"
"HC-AC-024","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Razorpay mock checkout window","working","no","unit (pricing) · e2e (Playwright) · api contract","Dark tokenised checkout: panel/raised surfaces, hairlines, mono amount, amber underline on the active method tab (UPI / Card / Netbanking / Wallet), amber Pay button, Cancel, mono SECURED BY RAZORPAY footer and the mock-controls strip"
"HC-AC-025","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Payment success flow","working","no","unit (pricing) · e2e (Playwright) · api contract · security","Pay → 1.2s 'Processing…' overlay → subscription replaced (plan, interval, expiresAt = now + 30/90/365 days, featureLimits from the plan), CG.mock.users[0] updated, payment row + invoice pushed to CG.mock.payments, coupon usedCount incremented, 'subscription' event emitted, toast 'Payment Successful! · Your subscription is now active.', dialogs close, page re-renders"
"HC-AC-026","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Payment cancel flow","working","no","e2e (Playwright) · api contract · security","Cancel / ✕ in the checkout closes it and toasts 'Payment Cancelled · You can try again anytime.'; the Subscribe dialog stays open"
"HC-AC-027","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Simulate failure (payment.failed)","working","no","e2e (Playwright) · api contract · security","Mock-controls link in the checkout: runs Processing then toasts 'Payment Failed · Payment failed. Please try again.' and adds a Failed row to Payment History"
"HC-AC-028","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Simulate confirmation failure","working","no","e2e (Playwright) · api contract · security","Mock-controls link: payment captured but backend confirmation fails → toast 'Confirmation Failed · Please contact support.' and a Pending payment row"
"HC-AC-029","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Simulate SDK error","working","no","e2e (Playwright) · api contract","Mock-controls link reproduces the checkout.js load failure → toast 'Error · Failed to load Razorpay SDK'; the same toast fires if CG.razorpayMock is missing"
"HC-AC-030","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Generic error fallback","working","no","e2e (Playwright) · api contract · security","Unexpected exceptions in the payment handler or a missing plan id toast 'Error · Something went wrong'"
"HC-AC-031","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Payment History table","working","no","e2e (Playwright) · api contract · security","Columns Date (en-IN '01 Jan 2026, 10:12 AM'), Plan, Interval, Amount (mono ₹), Coupon (code + '-₹…' or —), Method (Razorpay · UPI/Card/Netbanking/Wallet), Status badge, Invoice; sorted newest first from CG.mock.payments"
"HC-AC-032","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Payment status badges","working","no","e2e (Playwright) · api contract · security","success → Paid (green), pending → Pending (amber), failed → Failed (red)"
"HC-AC-033","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Invoice link opens the invoice preview","working","no","e2e (Playwright)","Mono 'INV-2026-0001' link with an eye icon opens the rendered invoice preview dialog; failed/pending rows show —"
"HC-AC-034","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Payment History empty state","working","no","e2e (Playwright) · api contract · security","'No payments yet' when CG.mock.payments is empty"
"HC-AC-035","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Payment History pagination","working","no","e2e (Playwright) · api contract · security","5 rows per page with 'Page 1 of 2', '← Previous' and 'Next →' buttons (disabled at the ends)"
"HC-AC-036","4","Platform engineer","Subscription & referrals","/subscription","My Subscription","Live re-render on subscription change","working","no","unit (pricing) · e2e (Playwright) · security","Listens to the custom 'subscription' event so other screens that change CG.mock.subscription are reflected while the page is active"
"HC-AC-037","4","Platform engineer","Subscription & referrals","/referrals","My Referrals","Page header 'My Referrals · Share & Earn'","working","no","e2e (Playwright) · api contract","Slim v2 title row with mono meta (20% COMMISSION · 6 REFERRALS) and the amber Share primary action on the right"
"HC-AC-038","4","Platform engineer","Subscription & referrals","/referrals","My Referrals","Referral link card 'Get 20% commission on every paid referral'","working","no","e2e (Playwright) · api contract","Flat hairline card (no gradient): gift icon, headline using referrals.commissionPct, explanatory copy, mono link input, Copy button and the dashed code chip"
"HC-AC-039","4","Platform engineer","Subscription & referrals","/referrals","My Referrals","Referral link (read-only input)","working","no","e2e (Playwright) · api contract","Shows CG.mock.referrals.link in a mono read-only input; clicking selects the whole link"
"HC-AC-040","4","Platform engineer","Subscription & referrals","/referrals","My Referrals","Copy button","working","no","e2e (Playwright)","Copies the link via navigator.clipboard (execCommand fallback) and toasts 'Copied!'"
"HC-AC-041","4","Platform engineer","Subscription & referrals","/referrals","My Referrals","Share button","working","no","unit (pricing) · e2e (Playwright)","Opens the Share dialog (link row + WhatsApp / X / Email message templates); the native navigator.share sheet is offered inside the dialog when the browser supports it"
"HC-AC-042","4","Platform engineer","Subscription & referrals","/referrals","My Referrals","'Code: REF_DEMO4K2' chip","working","no","e2e (Playwright) · api contract","Dashed chip with the referral code from CG.mock.user.referralCode; click copies the code"
